"YearStart","YearEnd","Race/Ethnicity","Sample_Size"
"2022","2022","Black, non-Latinx","1130.0"
"2022","2022","White, non-Latinx","10076.0"
"2022","2022","Black, non-Latinx","977.0"
"2022","2022","Black, non-Latinx","977.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","109.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","5784.0"
"2022","2022","Black, non-Latinx","1866.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","180.0"
"2022","2022","Latinx","412.0"
"2022","2022","Latinx","412.0"
"2022","2022","Other, non-Latinx","69.0"
"2022","2022","Other, non-Latinx","154.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","520.0"
"2022","2022","Other, non-Latinx","69.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","5159.0"
"2022","2022","Black, non-Latinx","1866.0"
"2022","2022","White, non-Latinx","5159.0"
"2022","2022","Asian, non-Latinx","688.0"
"2022","2022","Asian, non-Latinx","143.0"
"2022","2022","Other, non-Latinx","73.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","154.0"
"2022","2022","Asian, non-Latinx","173.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx","813.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","109.0"
"2022","2022","Other, non-Latinx","254.0"
"2022","2022","Other, non-Latinx","254.0"
"2022","2022","Latinx","118.0"
"2022","2022","White, non-Latinx","248.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","230.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","266.0"
"2022","2022","Other, non-Latinx","813.0"
"2022","2022","Asian, non-Latinx","632.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx","868.0"
"2022","2022","Black, non-Latinx","70.0"
"2022","2022","Latinx","109.0"
"2022","2022","White, non-Latinx","230.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","1250.0"
"2022","2022","Other, non-Latinx","605.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","2445.0"
"2022","2022","Latinx","617.0"
"2022","2022","White, non-Latinx","2467.0"
"2022","2022","Other, non-Latinx","605.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2352.0"
"2022","2022","Other, non-Latinx","1250.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","581.0"
"2022","2022","Latinx","581.0"
"2022","2022","Other, non-Latinx","1325.0"
"2022","2022","Asian, non-Latinx","2299.0"
"2022","2022","Black, non-Latinx","70.0"
"2022","2022","White, non-Latinx","2352.0"
"2022","2022","Other, non-Latinx","656.0"
"2022","2022","Black, non-Latinx","77.0"
"2022","2022","Asian, non-Latinx","2299.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","103.0"
"2022","2022","Black, non-Latinx","234.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","101.0"
"2022","2022","White, non-Latinx","6935.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","615.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","200.0"
"2022","2022","Other, non-Latinx","101.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","615.0"
"2022","2022","White, non-Latinx","6935.0"
"2022","2022","Other, non-Latinx","105.0"
"2022","2022","White, non-Latinx","7489.0"
"2022","2022","Black, non-Latinx","200.0"
"2022","2022","Asian, non-Latinx","94.0"
"2022","2022","Latinx","789.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Asian, non-Latinx","94.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","116.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","4818.0"
"2022","2022","Other, non-Latinx","80.0"
"2022","2022","Latinx","445.0"
"2022","2022","Latinx","445.0"
"2022","2022","Latinx","511.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","80.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","123.0"
"2022","2022","Other, non-Latinx","116.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx","86.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","White, non-Latinx","5229.0"
"2022","2022","White, non-Latinx","4818.0"
"2022","2022","White, non-Latinx","2383.0"
"2022","2022","Black, non-Latinx","507.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","188.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","550.0"
"2022","2022","White, non-Latinx","2254.0"
"2022","2022","Other, non-Latinx","65.0"
"2022","2022","Other, non-Latinx","62.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2254.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","167.0"
"2022","2022","Black, non-Latinx","507.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","643.0"
"2022","2022","Latinx","643.0"
"2022","2022","Asian, non-Latinx","167.0"
"2022","2022","Latinx","750.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","62.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","144.0"
"2022","2022","Latinx","440.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","1304.0"
"2022","2022","White, non-Latinx","7794.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","118.0"
"2022","2022","White, non-Latinx","6758.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","1092.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","176.0"
"2022","2022","White, non-Latinx","6758.0"
"2022","2022","Latinx","440.0"
"2022","2022","Black, non-Latinx","1092.0"
"2022","2022","Other, non-Latinx","51.0"
"2022","2022","Latinx","597.0"
"2022","2022","Other, non-Latinx","142.0"
"2022","2022","White, non-Latinx","8590.0"
"2022","2022","Other, non-Latinx","142.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","9391.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","473.0"
"2022","2022","Asian, non-Latinx","96.0"
"2022","2022","Asian, non-Latinx","111.0"
"2022","2022","Other, non-Latinx","241.0"
"2022","2022","Asian, non-Latinx","96.0"
"2022","2022","Black, non-Latinx","544.0"
"2022","2022","Other, non-Latinx","111.0"
"2022","2022","White, non-Latinx","8590.0"
"2022","2022","Other, non-Latinx","213.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","111.0"
"2022","2022","Latinx","532.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","213.0"
"2022","2022","Latinx","473.0"
"2022","2022","Black, non-Latinx","481.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","481.0"
"2022","2022","Other, non-Latinx","125.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","3148.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","3392.0"
"2022","2022","Black, non-Latinx","298.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","298.0"
"2022","2022","Other, non-Latinx","51.0"
"2022","2022","Latinx","81.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Black, non-Latinx","335.0"
"2022","2022","Latinx","92.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","1291.0"
"2022","2022","Latinx","81.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","3148.0"
"2022","2022","Latinx","155.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","57.0"
"2022","2022","White, non-Latinx","3449.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","155.0"
"2022","2022","Other, non-Latinx","60.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","110.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","178.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","52.0"
"2022","2022","Other, non-Latinx","57.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","110.0"
"2022","2022","White, non-Latinx","3449.0"
"2022","2022","Other, non-Latinx","115.0"
"2022","2022","Black, non-Latinx","1164.0"
"2022","2022","Black, non-Latinx","1164.0"
"2022","2022","White, non-Latinx","3744.0"
"2022","2022","Black, non-Latinx","650.0"
"2022","2022","Other, non-Latinx","57.0"
"2022","2022","White, non-Latinx","6932.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","577.0"
"2022","2022","Other, non-Latinx","154.0"
"2022","2022","Asian, non-Latinx","442.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","534.0"
"2022","2022","Asian, non-Latinx","442.0"
"2022","2022","Black, non-Latinx","577.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","1437.0"
"2022","2022","White, non-Latinx","7711.0"
"2022","2022","Latinx","1234.0"
"2022","2022","Latinx","1234.0"
"2022","2022","White, non-Latinx","6932.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","165.0"
"2022","2022","Other, non-Latinx","154.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","413.0"
"2022","2022","Latinx","1241.0"
"2022","2022","Other, non-Latinx","81.0"
"2022","2022","Asian, non-Latinx","483.0"
"2022","2022","Latinx","994.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","2902.0"
"2022","2022","Black, non-Latinx","3383.0"
"2022","2022","Black, non-Latinx","2902.0"
"2022","2022","Other, non-Latinx","231.0"
"2022","2022","White, non-Latinx","9259.0"
"2022","2022","White, non-Latinx","10373.0"
"2022","2022","Other, non-Latinx","91.0"
"2022","2022","Other, non-Latinx","258.0"
"2022","2022","White, non-Latinx","9259.0"
"2022","2022","Asian, non-Latinx","413.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","231.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","994.0"
"2022","2022","Other, non-Latinx","81.0"
"2022","2022","White, non-Latinx","9043.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Black, non-Latinx","55.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","89.0"
"2022","2022","White, non-Latinx","9745.0"
"2022","2022","Latinx","169.0"
"2022","2022","Black, non-Latinx","55.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","143.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","181.0"
"2022","2022","White, non-Latinx","7109.0"
"2022","2022","Black, non-Latinx","63.0"
"2022","2022","Other, non-Latinx","133.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","78.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Latinx","169.0"
"2022","2022","White, non-Latinx","9043.0"
"2022","2022","Other, non-Latinx","78.0"
"2022","2022","Other, non-Latinx","133.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","8026.0"
"2022","2022","Asian, non-Latinx","175.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","89.0"
"2022","2022","Other, non-Latinx","145.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","223.0"
"2022","2022","Black, non-Latinx","754.0"
"2022","2022","Other, non-Latinx","171.0"
"2022","2022","Latinx","223.0"
"2022","2022","Black, non-Latinx","754.0"
"2022","2022","White, non-Latinx","13935.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","145.0"
"2022","2022","Asian, non-Latinx","175.0"
"2022","2022","Other, non-Latinx","74.0"
"2022","2022","White, non-Latinx","7109.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","388.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","74.0"
"2022","2022","Black, non-Latinx","902.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","574.0"
"2022","2022","White, non-Latinx","12773.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","796.0"
"2022","2022","Other, non-Latinx","174.0"
"2022","2022","Black, non-Latinx","574.0"
"2022","2022","Other, non-Latinx","225.0"
"2022","2022","Other, non-Latinx","254.0"
"2022","2022","Other, non-Latinx","157.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","388.0"
"2022","2022","Other, non-Latinx","157.0"
"2022","2022","Other, non-Latinx","225.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","12773.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Asian, non-Latinx","429.0"
"2022","2022","Latinx","660.0"
"2022","2022","Latinx","660.0"
"2022","2022","Black, non-Latinx","660.0"
"2022","2022","Other, non-Latinx","68.0"
"2022","2022","Asian, non-Latinx","106.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","5482.0"
"2022","2022","Other, non-Latinx","148.0"
"2022","2022","Latinx","187.0"
"2022","2022","Black, non-Latinx","694.0"
"2022","2022","White, non-Latinx","5919.0"
"2022","2022","Other, non-Latinx","75.0"
"2022","2022","Latinx","211.0"
"2022","2022","Other, non-Latinx","137.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","68.0"
"2022","2022","Black, non-Latinx","755.0"
"2022","2022","Asian, non-Latinx","94.0"
"2022","2022","Asian, non-Latinx","94.0"
"2022","2022","Black, non-Latinx","1400.0"
"2022","2022","Black, non-Latinx","694.0"
"2022","2022","Other, non-Latinx","137.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","5482.0"
"2022","2022","Latinx","187.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","1400.0"
"2022","2022","Black, non-Latinx","1522.0"
"2022","2022","Latinx","58.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","White, non-Latinx","2466.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","2328.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","67.0"
"2022","2022","White, non-Latinx","2328.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","58.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","180.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","5987.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","White, non-Latinx","5575.0"
"2022","2022","Other, non-Latinx","430.0"
"2022","2022","Latinx","167.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","466.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Asian, non-Latinx",""
"2022","2022","Latinx","167.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","171.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","5575.0"
"2022","2022","Other, non-Latinx","430.0"
"2022","2022","Black, non-Latinx",""
"2022","2022","Other, non-Latinx","162.0"
"2022","2022","Other, non-Latinx","162.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","168.0"
"2022","2022","White, non-Latinx","2573.0"
"2022","2022","Asian, non-Latinx","92.0"
"2022","2022","Other, non-Latinx","156.0"
"2022","2022","Latinx","368.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","63.0"
"2022","2022","White, non-Latinx","2795.0"
"2022","2022","Asian, non-Latinx","78.0"
"2022","2022","Black, non-Latinx","794.0"
"2022","2022","Asian, non-Latinx","78.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","74.0"
"2022","2022","Other, non-Latinx","156.0"
"2022","2022","Black, non-Latinx","716.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","716.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Latinx","458.0"
"2022","2022","Latinx","368.0"
"2022","2022","White, non-Latinx","2573.0"
"2022","2022","Other, non-Latinx","63.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","134.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Other, non-Latinx","55.0"
"2022","2022","Latinx","86.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","87.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","White, non-Latinx","3346.0"
"2022","2022","Other, non-Latinx",""
"2022","2022","Black, non-Latinx","87.0"
"2022","2022","Black, non-Latinx","102.0"
"2022","2022","Asian, non-Latinx",""
"2022","2022","Other, non-Latinx","125.0"
"2022","2022","Latinx","77.0"
"2022","2022","Other, non-Latinx","125.0"
"2022","2022","White, non-Latinx","3346.0"
"2022","2022","Other, non-Latinx","56.0"
"2022","2022","White, non-Latinx","3641.0"
